SALSAMENTARIA MI FINQUITA;CRA 91 34 E 13;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
LICORES VENEZIA;CRA 6 13 80 LC 1;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
GRANERO Y DISTRIBUIDORA AYACUCHO;CL 49 56 B 12;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
COMERCIALIZADORA CARNECOL;CRA 17 23 12;5923439;COLOMBIA;CALDAS;MANIZALES
MISCELANEA Y PAPAELERIA VALENTINA;CL 6 5 A 28;5923439;COLOMBIA;TOLIMA;ARMERO
NUEVO GRANERO SANTA CECILIA;CL 9 OESTE 41 A 05;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
CIGARRERIA Y LICORERIA L ATLANTIDA;CL 49 42 23;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
PAPELERIA LA NUEVA PANTERA;CL 80 C BIS 94 12;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
COFFE BRIO;CL 2 7 A 35;5923439;COLOMBIA;CUNDINAMARCA;CHA
GRANERO Y MISCELANEA LLEVE MAX;CRA 26 N 112 140;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
DROGUERIA Y SERVICIOS LA SALUD COLOMBIANA;CL 58 57 17 OFC 201;5923439;COLOMBIA;ANTIOQUIA;COPACABANA
SUPERMERCADO VILLA PILAR;CL 10 2 C 15;5923439;COLOMBIA;CALDAS;MANIZALES
W W COMUNICAR;CRA 2 A ESTE 80 30 SUR;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
ASTRON TELECOMUNICACIONES;CL 77 28 05;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DISTRIQUINTERO SM;CC OCEAN MALL LC 1 11;5923439;COLOMBIA;MAGDALENA;SANTA MARTA
DROGAS DISTRIREBAJAS SAN AGUSTIN;CL 3 12 80;5923439;COLOMBIA;HUILA;SAN AGUSTN
DROGUERIAS FARMASANAR ZIPAQUIRA;CRA 14 25 02;5923439;COLOMBIA;CUNDINAMARCA;ZIPAQUIRA
DROGUERIA LA PAVIMENTADA DE LAS MORAS;CRA 18 62 40;5923439;COLOMBIA;ATLANTICO;SOLEDAD
SALSAMENTARIA ALBE;CRA 85 A 97 BA 34;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
VARIEDADES Y ADORNOS TOBIAS;CRA 35 100 B 09;5923439;COLOMBIA;CALDAS;MANIZALES
MUEBLES JUANPA;CL 4 5 89;5923439;COLOMBIA;TOLIMA;VENADILLO
COPY CENTER PLAZA;CRA 6 5 34;5923439;COLOMBIA;CALDAS;ARANZAZU
EL MUNDO DEL ESTUDIANTE;CRA 79 6 A 39;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
INVERSIONES ERIKTEL.COM;CL 45 AV CIRCUNVALAR 40 13 LC 1;5923439;COLOMBIA;ATLANTICO;SOLEDAD
INVERSIONES YESENIA LEAL;CL 28  37 25;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
DROGAS YESUA;CRA 27 A 72 Y 37 LC 3;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
MERCADOS MONTE AZUL REY;CRA 83 102 A 01;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
CAFE INTERNET AURA MARIA;AUTOPISTA MEDELLIN KM 11;5923439;COLOMBIA;CUNDINAMARCA;TENJO
DROGUERIA LA CONFIANZA SIMIJACA;CL 9 6 67;5923439;COLOMBIA;CUNDINAMARCA;SIMIJACA
DROGAS SURTIFAM RUBI;TV 94 A 128 66;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
VARIEDADES MI MUNDO MAJICO;CRA 26 11 21LC 101;5923439;COLOMBIA;SANTANDER;GIRËN
EXITO EXPRESS CL 149;CL 149 54 A 80;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGUERIA CAFAM FACA;CL 14 4 C 41;5923439;COLOMBIA;CUNDINAMARCA;FACATATIV‡
DROGUERIA CAFAM SHAIO;DG 110 63 57;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGUERIA CAFAM SANTA BARBARA;CL 119 14 A 29;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGUERIA CAFAM NIZA;CL 127 B 58 18;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
SEGUROS AMIGOS;CL 47 A 21 36;5923439;COLOMBIA;CALDAS;MANIZALES
EXPOTEL COMUNICACIONES LTDA;AV CARACAS 1  05 LC 33;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
EL CILP SUMINISTROS PAPELERIA Y DETALLES;CL 130 C 97 18;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
CAFE INTERNET MONTE VIDEO 2;CRA 36 1 C 42;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
PAPELERIA EL PAPEL;CRA 19 29 NORTE 21;5923439;COLOMBIA;QUINDIO;ARMENIA (QUINDIO)
CMP CORPORATION;CRA 8 8 90;5923439;COLOMBIA;TOLIMA;CHAPARRAL
DISTRI POLLO Y HUEVO;CRA 50 A 33 14 SUR;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
SUPERMERCADO SAN VALENTINO;CL 12 C 71 C 31 LC 4;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
MAXITIENDA LA 44;CL 44 17 09;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
RECARGATE.COM;CL 24 8 18;5923439;COLOMBIA;RISARALDA;PEREIRA
GALISAN;CL 15 A 81 17;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
SUPERMERCADO CONFAMILIARES SAN MARCEL;CAR 30 93 25 AV ALBETO MENDOZA;5923439;COLOMBIA;CALDAS;MANIZALES
SUPERMERCADO CONFAMILIARES CAMPOHERMOSO;AV 19 14 01;5923439;COLOMBIA;CALDAS;MANIZALES
FARMACIA ANDES PLAZA;CL 12 2 49 LC 2;5923439;COLOMBIA;CUNDINAMARCA;CHA
FARMA Y CIA;CL 9 7 23 LC 1;5923439;COLOMBIA;CUNDINAMARCA;CHA
LA OFICINA.NET.COM;BOCAGRANDE CRA 2 4 46 LC 1;5923439;COLOMBIA;BOLIVAR;CARTAGENA
SUPERTIENDAS Y COMERCIALIZADORA ISRAEL LTDA;CRA 41 73 48;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
SUPER TIENDA Y DROGUERIA EXPRESS;CRA 9 25 A 03;5923439;COLOMBIA;CUNDINAMARCA;CHA
LA SULTANA;CRA 11 66 57;5923439;COLOMBIA;CALDAS;MANIZALES
MERCALDAS PROVICENTRO;AVENIDA KEVIN ANGEL MEJIA;5923439;COLOMBIA;CALDAS;MANIZALES
MARCALDAS LA FUENTE;CL 48 A 36 B 01;5923439;COLOMBIA;CALDAS;MANIZALES
MERCALDAS NEIRA;CARRERA 9 CALLE 8;5923439;COLOMBIA;CALDAS;MANIZALES
MEDIPHARMA SALUD 7/24 SAS;CL 41 37 69;5923439;COLOMBIA;SANTANDER;BUCARAMANGA
CENTRO ABASTOS;CL 90 91 52 LC 1;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGUERIA FARMA SHAIO;CL 103 70 C 15;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGUERIA SANTA ROSA DEL NORTE;CL 102 70 92;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
PLAY MARKET CIGARRERIA;CL 130 B 10 26;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
FARMASALUD DROGUERIA;CL 140 10 A 28;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGAS CIUDAD ROMA;CL 57 A 79 24 SUR;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
FLORISTERIA LA PERLA;CRA 22 27 62;5923439;COLOMBIA;CALDAS;MANIZALES
MISCELANEA Y PAPELERIA LIZETH;CRA 71 C 4 44;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGUERIA PHARMA STOP;CRA 14 16 25;5923439;COLOMBIA;BOYACA;SOGAMOSO
DROGUERIA FUNGAR SOPO;CRA 4 3 A 18;5923439;COLOMBIA;CUNDINAMARCA;SOPË
MOTOS Y MOTOS;CL 40 24 12;5923439;COLOMBIA;QUINDIO;CALARC‡
SYP SISTEMAS Y PAPELERIA;CRA 6 5 50;5923439;COLOMBIA;SANTANDER;BARICHARA
MUÐEQUITOS ROPA INFANTIL;CRA 2 3 36;5923439;COLOMBIA;CUNDINAMARCA;TENJO
DROGAS CAPITAL 7;CRA 56 2 B 95;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGAS SKANDIA 8;CL 38 SUR 86 A 05;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGAS CAPITAL 4;CL 63 SUR 71 H 98;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGAS SKANDIA;CRA 21 43 90 SUR;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGAS SUPERMUNDIAL;CRA 80 I 71 F 33 SUR;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGAS CAPITAL 9;CL 48 X SUR 2 04;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGAS SKANDIA 6;CL 62 A SUR 87 B 64;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGUERIA DEL LLANO;CRA 15 87 34;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
SERVIFARMA E & P LTDA;CL 3 3 01;5923439;COLOMBIA;CUNDINAMARCA;GACHANCIP‡
DROGUERIA FARMALAR;CRA 98 A 130 D 12;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
FARMAYA;CRA 4 6 11 LC 101;5923439;COLOMBIA;CUNDINAMARCA;TABIO
INVERSIONES CARREÐO GUTIERREZ LIMITADA;AC 71 SUR 3 A 01;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
SURTIMAX MATATIGRES;CL 32 SUR 30 31;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGAS SUPER BARATAS 16;CRA 5 23 72;5923439;COLOMBIA;TOLIMA;IBAGU•
DROGAS SUPER BARATAS NO 4;CL 20 11 T 58 SUR;5923439;COLOMBIA;TOLIMA;IBAGU•
DROGAS SUPER BARATAS NO 6;CL 11 144;5923439;COLOMBIA;TOLIMA;IBAGU•
DROGAS SUPER BARATAS NO 13;CL 10 4 03;5923439;COLOMBIA;TOLIMA;IBAGU•
DROGAS SUPER BARATAS NO 12;MZ 29 CS 1 ETAPA 3;5923439;COLOMBIA;TOLIMA;IBAGU•
DROGAS SUPER BARATAS NO 1;CL 22 02 03;5923439;COLOMBIA;TOLIMA;IBAGU•
DROGAS SUPER BARATAS AUTOSERVICIO;CRA 5 38 51;5923439;COLOMBIA;TOLIMA;IBAGU•
FARMACIA TERRANOVA _ 2;DG 55 32 53;5923439;COLOMBIA;ANTIOQUIA;BELLO
FARMACIA TERRANOVA 2 _ 2;CL 24A 57A 96;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
DROGUERIA PICHINCHA N 3 _ 2;CR 51 49 53;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
ALO K FE 2;CLL 140 18 A 16;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGUERIA SAN MIGUEL 2 _ 2;CL 13 A SUR 52 13;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
NAVITEL.NET MORGAN;PLAZOLETA FRENTE AL CA´ON DE MORGAN LC 106;5923439;;SAN ANDRES;SAN ANDRES
NAVITEL. NET CALIPSO;AV DUARTE BLUM BAJOS HOTEL TIUNA;5923439;;SAN ANDRES;SAN ANDRES
ORANGE.GAV;CL SUCRE FRENTE CONFAMILIAR DE TUMACO;5923439;;NARINO;TUMACO
DROGUERIA POPULAR NO 6;CRA 12 11 39;5923439;;NARINO;TUMACO
CARULLA ALHAMBRA BOGOTA 2;CL 114 33 20 P 2;5923439;;BOGOTA D.C.;BOGOTA
DROGUERIA MELANIE;CL 73 SUR 97 C 23;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DISTRIBUIDORA DE PRODUCTOS DE BELLEZA FREYA;CL 27 SUR 10 D 04;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
MULTISERVICIOS CLAUDIA NIÐO;CRA 16 59 33;5923439;COLOMBIA;SANTANDER;BUCARAMANGA
CENTRO DE CONEXIONES VENECIA;DG 46 A 50 88 SUR;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGUERIA WILCAR;CRA 12 16 B 18;5923439;COLOMBIA;META;VILLAVICENCIO
DROGAS JULIAN NO 1;CRA 39 14 B 27 8A LA ESPERANZA;5923439;COLOMBIA;META;VILLAVICENCIO
DROGAS COLMENA CELY;MZ 50 CASA 8;5923439;COLOMBIA;META;VILLAVICENCIO
SUPERTIENDA ALBI;CL 39 SUR 72 M 27 LC 5;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
ONLINE TECHNOLOGY;CRA 41 B SUR 78 H 17;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGUERIA SARALUNA;CL 37 BIS SUR 33 A 38;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
KETTY AMORTEGUI;CL 45 SUR  72 Q 52  LC 2;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
GALAXY.COM DIANA 2;CRA 3C 48R 03 SUR;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
ATONO.COM H F 2;CR 78 G BIS C 47 B 20 SUR;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
CABINAS TELEFONICAS T COMUNICAMOS;CRA 22 65 98 SUR;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
CAPI CENTRO Y ASESORIAS DE TRANSITO Y SEGUROS Y PAGOS;CL 63 71 B 54 SUR;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGUERIA EL REDIL 1 _ 2;CRA 78 3 A 89;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
STAR COMUNICACIONES DE LA 20;CRA 20 A 65 94 SUR;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGUERIA CAMILA ANDREA;CRA 42 72 04 SUR;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGAS EBAF;AV 1 4 29;5923439;COLOMBIA;CUNDINAMARCA;GUAYABETAL
DROGUERIZ CAFAM CAQUEZA;CL 2 4 11;5923439;COLOMBIA;CUNDINAMARCA;GUAYABETAL
DROGAS COPIFAM 2 GRANADA;CRA 14 18 75;5923439;COLOMBIA;META;VILLAVICENCIO
DROGAS COPIFAM PUERTO LOPEZ;CL 6 6 44;5923439;COLOMBIA;META;VILLAVICENCIO
DROGUERIAS COPIFAM NO 10 VILLAVICENCIO;CRA 34 35 09;5923439;COLOMBIA;META;VILLAVICENCIO
DROGUERIAS COPIFAM NO 13 VILLAVICENCIO;CL 15 ENTRE CARRERA 37 D Y 37 F;5923439;COLOMBIA;META;VILLAVICENCIO
DROGAS CAPITAL NO. 3;CRA 72 D 56 D 04 SUR;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGAS CAPITAL NO. 10;CL 68 SUR 47 04;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
PAÐALERA Y MISCELANEA CASA MODELO;CL 50 B SUR 8 77 ESTE;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
ELINET.COM;CL 75 D  74 C 10 SUR;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGUERIA REAL Y SALUD GT;CL 43 SUR  12 B 72;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGUERIA D Y L;CL 65 SUR  63 04;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGUERIA VITAL GUAYABETAL;CRA 2 1 34;5923439;COLOMBIA;CUNDINAMARCA;GUAYABETAL
DROGAS MARYANA NO. 2;CRA 10 8 41 SUR;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGAS LOR FENIX;TV 12 C  36 SUR 39  P 2;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
INTERCOMUNICACIONES JUANK;CR 18 H  81 A 30 SUR;5923439;COLOMBIA;BOGOTA;BOGOT‡ D.C.
DROGUERIA SUPERPHARMA;;5923439;COLOMBIA;;
SUPERPHARMA NO. 18;;5923439;COLOMBIA;;
SUPERPHARMA QUINCE;;5923439;COLOMBIA;;
SUPERPHARMA MELGAR NO. 3;;5923439;COLOMBIA;;
SUPERPHARMA NO. 32;;5923439;COLOMBIA;;
SUPERPHARMA - DUITAMA;;5923439;COLOMBIA;;
SUPERPHARMA ZIPAQUIRA;;5923439;COLOMBIA;;
DROGAS DON SALUDERO LA PRADERA;;5923439;COLOMBIA;;
DROGAS SUR;;5923439;COLOMBIA;;
DROGAS DON SALUDERO SAN ANTONIO # 2;;5923439;COLOMBIA;;
DROGUERIA AMERICANA NO. 3;;5923439;COLOMBIA;;
DON SALUDERO EL LAGO;;5923439;COLOMBIA;;
DROGAS DON SALUDERO JUAN B. GUTIERREZ;;5923439;COLOMBIA;;
DROGAS DON SALUDERO CLINICA RISARALDA;;5923439;COLOMBIA;;
SUPERPHARMA N 9;;5923439;COLOMBIA;;
SUPERPHARMA NO. 10;;5923439;COLOMBIA;;
SUPERPHARMA COUNTRY;;5923439;COLOMBIA;;
DROGUERIA MODELO;;5923439;COLOMBIA;;
SUPERPHARMA SANTA LUCIA;;5923439;COLOMBIA;;
SUPERPHARMA MANGA;;5923439;COLOMBIA;;
SUPERPHARMA SOGAMOSO;;5923439;COLOMBIA;;
SUPERPHARMA NO. 34;;5923439;COLOMBIA;;
SUPERPHARMA NO 36;;5923439;COLOMBIA;;
SUPERPHARMA NO. 14;;5923439;COLOMBIA;;
SUPERPHARMA DIEZ Y SIETE;;5923439;COLOMBIA;;
DON SALUDERO NO 072 GALERIA ESQ.;;5923439;COLOMBIA;;
DON SALUDERO No. 069 LA LORENA;;5923439;COLOMBIA;;
SUPERPHARMA CIUDAD JARDIN;;5923439;COLOMBIA;;
SUPERPHARMA NO. 42;;5923439;COLOMBIA;;
DROGAS DON SALUDERO RICANGEL;;5923439;COLOMBIA;;
DROGAS DON SALUDERO FAVORITA;;5923439;COLOMBIA;;
SUPERPHARMA N. 13 TUNJA;;5923439;COLOMBIA;;
SUPERPHARMA N 3;;5923439;COLOMBIA;;
SUPERPHARMA NO. 6;;5923439;COLOMBIA;;
DROGAS DON SALUDERO NO.11;;5923439;COLOMBIA;;
SUPERPHARMA MONTEVIDEO;;5923439;COLOMBIA;;
SUPERPHARMA NAVARRA;;5923439;COLOMBIA;;
DROGUERIA ALEMANA NO. 1;;5923439;COLOMBIA;;
DROGUERIA AMERICANA;;5923439;COLOMBIA;;
DROMAYOR PEREIRA;;5923439;COLOMBIA;;
SUPERPHARMA MARLY;;5923439;COLOMBIA;;
DROGAS DON SALUDERO NO. 1;;5923439;COLOMBIA;;
DROGAS DON SALUDERO #3;;5923439;COLOMBIA;;
DROGAS DON SALUDERO NO;;5923439;COLOMBIA;;
SUPERPHARMA SOACHA NO. 2;;5923439;COLOMBIA;;
SUPERPHARMA NO. 1;;5923439;COLOMBIA;;
DROGAS DON SALUDERO 4;;5923439;COLOMBIA;;
SUPERPHARMA FUSACATAN;;5923439;COLOMBIA;;
SUPERPHARMA MELGAR #1;;5923439;COLOMBIA;;
SUPERPHARMA RECREO;;5923439;COLOMBIA;;
SUPERPHARMA GIRARDOT 2;;5923439;COLOMBIA;;
SUPERPHARMA DIEZ Y OCHO;;5923439;COLOMBIA;;
SUPERPHARMA FUSA 5;;5923439;COLOMBIA;;
SUPERPHARMA TRES;;5923439;COLOMBIA;;
DROGAS DON SALUDERO ROLDANILLO;;5923439;COLOMBIA;;
SUPERPHARMA CR 19;;5923439;COLOMBIA;;
SUPERPHARMA AV LOS BUCAROS;;5923439;COLOMBIA;;
DROGAS DON SALUDERO CORALES;;5923439;COLOMBIA;;
DON SALUDERO CARTAGO CENTRO;;5923439;COLOMBIA;;
DON SALUDERO NO. 077 LIGA CANCER;;5923439;COLOMBIA;;
SUPERPHARMA DIECISEIS;;5923439;COLOMBIA;;
SUPERPHARMA NO 14 UBATE;;5923439;COLOMBIA;;
SUPERPHARMA TREINTA;;5923439;COLOMBIA;;
FAVA BELEN;;5923439;COLOMBIA;;
FAVA POBLADO;;5923439;COLOMBIA;;
FAVA LA MOTA;;5923439;COLOMBIA;;
SUPERPHARMA # 17;;5923439;COLOMBIA;;
SUPERPHARMA # 11 SAN DIEGO;;5923439;COLOMBIA;;
SUPERPHARMA NO 10;;5923439;COLOMBIA;;
DON SALUDERO 058 DOSQUEBRADAS;;5923439;COLOMBIA;;
DON SALUDERO 059 LA PAZ;;5923439;COLOMBIA;;
SUPERPHARMA SANTA ISABEL 1;;5923439;COLOMBIA;;
SUPERPHARMA CHAPINERO N 1;;5923439;COLOMBIA;;
SUPERPHARMA CL 22;;5923439;COLOMBIA;;
SUPERPHARMA DROGUERIAS NO. 13 LA CASTELLANA;;5923439;COLOMBIA;;
SUPERPHARMA 13 FONTAINEBLEAU;;5923439;COLOMBIA;;
SUPERPHARMA UNO;;5923439;COLOMBIA;;
SUPERPHARMA 3;;5923439;COLOMBIA;;
SALUDERO AVENIDA SANTANDER;;5923439;COLOMBIA;;
DON SALUDERO AVENIDA BOLIVAR;;5923439;COLOMBIA;;
DROGAS DON SALUDERO UNICENTRO;;5923439;COLOMBIA;;
DROGAS DON SALUDERO CENTENARIO;;5923439;COLOMBIA;;
DON SALUDERO NORENA;;5923439;COLOMBIA;;
DON SALUDERO EL PROGRESO DOS QUEBRADAS;;5923439;COLOMBIA;;
DROGAS DON SALUDERO LA FLORA;;5923439;COLOMBIA;;
DROGAS DON SALUDERO REFUGIO;;5923439;COLOMBIA;;
DON SALUDERO AVENIDA ROOSEVELT;;5923439;COLOMBIA;;
DROGAS DON SALUDERO PRYCA;;5923439;COLOMBIA;;
DON SALUDERO BUGA;;5923439;COLOMBIA;;
SUPERPHARMA USAQUEN;;5923439;COLOMBIA;;
DROGAS DON SALUDERO ZARZAL;;5923439;COLOMBIA;;
SUPERPHARMA MELGAR 4;;5923439;COLOMBIA;;
SUPERPHARMA AMBALA;;5923439;COLOMBIA;;
DISTRIBUIDORA PASTEUR FERROCARRIL;CALLE 49 NO 57-35;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
PASTEUR COPACABANA;CRA 51 49 45;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR GIRARDOTA;CRA 14 7 03;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR PARQUE SABANETA;CRA 45  69 SUR 25 LOCAL 145;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR CALDAS;CRA 50 130SUR 47;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR PATIO BONITO;CRA 47A NO 5-83;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
DROGUERIA PALACIO ARANGO;CRA 49 46 83;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR COLOMBIA;CALLE 50 53 01;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
DROGAS LA GARANTIA N 2;CALLE 49 NO 49 06;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
LA GARANTIA VERONA;Cr 30 7A 381 LOCAL 116;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR SAN ANTONIO;CRA 49 45 40;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR CAMPESTRE;CALLE 16 A SUR 32B 38 LOCAL 106;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR OVIEDO;CRA 43C NO 4 SUR 194 LOCAL 12;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR NOVACLINICA;CL 54  46 65;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR APARTADO;CR 100 CL 103 LC 118;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR MATURIN;CR 52 45 116 LC 101;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
DROGAS GARANTIA LA SEBASTIANA;CR 27 36 SUR 34;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR EDIFICIO VASQUEZ;CL 44 52 10 LC 8;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR SIMON BOLIVAR;CL 35 84 AA 04;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR GRAN VIA;DG 75 B 6 105 LC 137;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
DROGAS LA GARANTIA BELEN;CALLE 30 NO. 70 08 BELEN LA 30;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR VILLA DE ABURRA;CRA 81 NO. 32 111 VILLA DEL ABURRA;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR POBLADO;CRA 43 NO. 8 004 POBLADO;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
DROGAS LA GARANTIA LA AMERICA;CRA 82  NO 43 B 54;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
DROGAS LA GARANTIA LA FRONTERA;CRA 43 A NO. 18 SUR 200 EL POBLADO;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
DROGAS LA GARANTIA GUAYABAL;CRA 52  3 SUR 107;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR ORIENTAL;CRA 46  48-61;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR EL PASO;CRA 46  52-123;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR CR 70;CRA  70  CIRC 2-11;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR JUNICENTRO;CRA 49 53 69;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR ENVIGADO;CR 43 36 SUR 68;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
PASTEUR LA MAYORISTA;CRA 47 NO 83 A 40 CENTRAL MAYORISTA;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR CARABOBO;CRA 52 NO 50-55;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR BOSTON;CALLE 54 NO 38 63;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR MAYORCA;CRA 51 SUR 48 57 C.CIAL MALLORCA;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR CALASANZ;CALLE 48 B NO. 79 59 LA FLORESTA;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR BELLO;CRA 49 NO. 49 72;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
DROGUERIA PASTEUR PICHINCHA;CALLE 48 NO. 51 04 PICHINCHA;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
FARMACIA PASTEUR LA CEJA;CRA 20 18 40/41;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
DROGUERIA PASTEUR BUENOS AIRES;CALLE 49  32 89;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
